,country,city,phase,start_year,end_year,rr,length,tunnelper,tunnel,elevated,atgrade,stations,platform_length_meters,anglo,real_cost_2021,cost_km_2021,country_name,Region,IncomeGroup,2021,rule_of_law,no_corruption,enforcement
752,CN,Hangzhou,Line 2 Phase 1 Xiaoshan section,2008,2013,0.0,18.2,1.0,18.2,,,13.0,117,0.0,4162.660413463817,228.71760513537453,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
753,CN,Hangzhou,K1 Airport Line,2019,2022,0.0,59.1316,0.79,46.5,,,15.0,138,0.0,10326.234000000042,174.6313984400903,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
754,CN,Hangzhou,Line 3 North Extension,2020,2022,0.0,4.7,1.0,4.7,,,4.0,117,0.0,2719.98134584697,578.7194352865894,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
755,CN,Hangzhou,Hangfu Line,2016,2021,0.0,23.508,1.0,23.508,,,11.0,117,0.0,3178.222000000013,135.19746469287108,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
756,CN,Hangzhou,Line 10 Phase 2,2022,2027,0.0,13.33,1.0,13.33,,,10.0,138,0.0,2511.4120000000103,188.4030007501883,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
757,CN,Hangzhou,Line 5 Phase 2 West,2020,2025,0.0,4.95,1.0,4.95,,,2.0,117,0.0,760.1934984989048,153.57444414119288,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
758,CN,Hangzhou,Line 2 Phase 1 (redesign),2017,2022,0.0,30.5,1.0,30.5,,,24.0,117,0.0,4698.350289205288,154.04427177722252,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
759,CN,Hangzhou,Line 2 Phase 2,2014,2019,0.0,11.281,1.0,11.281,,,9.0,117,0.0,2405.2799658691542,213.2151374762126,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
760,CN,Hangzhou,Line 6 Phase 1,2016,2021,0.0,26.955,1.0,26.955,,,19.0,117,0.0,4261.370000000018,158.09200519384223,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
761,CN,Hangzhou,Line 5 Phase 1,2014,2020,0.0,51.6,1.0,51.6,,,36.0,117,0.0,9528.274466057444,184.656481900338,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
762,CN,Hangzhou,Line 4 Phase 1,2013,2018,0.0,20.8,1.0,20.8,,,18.0,117,0.0,4556.800282884826,219.07693667715503,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
763,CN,Hefei,Line 6 East Extension,2021,2026,0.0,10.0,1.0,10.0,,,4.0,117,0.0,1723.3221277689129,172.33221277689128,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
764,CN,Hefei,Hefei-Lu'an Regional Express Line,2018,2023,0.0,63.1,0.19,11.94,,,19.0,117,0.0,5552.56541530306,87.99628233443835,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
765,CN,Hefei,Line 1 South,2019,2024,0.0,4.54,1.0,4.54,,,3.0,117,0.0,1073.851257818092,236.53111405684848,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
766,CN,Hefei,Line 2 Western Extension,2021,2026,0.0,12.7,1.0,12.7,,,8.0,117,0.0,2142.635000000009,168.71141732283536,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
767,CN,Kunming,Line 3 Phase 1,2017,2022,0.0,19.5,0.8813895487,17.18709619965,,,11.125536879421183,117,0.0,3449.7193795283943,176.90868612966125,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
768,CN,Lanzhou,Line 4 Phase 1,2019,2024,0.0,26.8,0.6,16.0,,,11.0,,0.0,4303.98171503225,160.59633265045707,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
769,CN,Nanjing,Line S2 Nanjing-Ma'anshan Regional Rail (Anhui section),2021,2026,1.0,27.49,0.0,0.0,,,8.0,117,0.0,1514.5430000000065,55.0943252091672,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
770,CN,Nanjing,Line S8 Phase 2,2022,2027,0.0,24.0,0.7523695518714287,18.05686924491429,,,8.0,78,0.0,1632.3700000000067,68.01541666666695,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
771,CN,Nanjing,Line S8 Phase 2,2012,2014,0.0,45.2,0.27,12.2,,,17.0,78,0.0,3436.5810000000142,76.03055309734545,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
772,CN,Nanjing,Line S4 Nanjing-Chuzhou Phase 1 (Chuzhou Section),2018,2022,0.0,32.95,0.0,0.0,,,6.0,92,0.0,2984.8375550539376,90.58687572242602,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
773,CN,Nanjing,Line S4 Nanjing-Chuzhou Phase 2 (Chuzhou Section),2022,2027,0.0,13.28,0.7523695518714286,9.991467648852572,,,6.0,92,0.0,1056.3800000000044,79.54668674698829,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
774,CN,Nanjing,Line S4 Nanjing-Chuzhou Phase 2 (Nanjing Section),2021,2026,0.0,5.671,0.46,2.63,,,2.0,92,0.0,820.9650000000069,144.76547346147183,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
775,CN,Nanjing,Line S3 Nanjing-He County,2021,2026,0.0,42.4,0.7523695518714286,31.90046899934857,,,11.0,117,0.0,3580.22000000003,84.43915094339694,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
776,CN,Nanjing,Line S5 Nanjing-Yangzhou,2021,2026,0.0,53.75,0.57,30.66,,,16.0,138,0.0,6417.628000000053,119.39773023255913,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
777,CN,Nanjing,Line S2 Nanjing-Ma'anshan Regional Rail (Nanjing section),2021,2026,1.0,26.5,0.52,13.71,,,8.0,117,0.0,3512.822000000029,132.55932075471807,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
778,CN,Nanjing,Line 4 Phase 1,2004,2015,0.0,43.9,0.95,41.7,,,25.04672148751744,117,0.0,7482.07052316836,170.43440827262782,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
779,CN,Nanjing,Line 2 Phase 1,2005,2010,0.0,21.63,0.88,19.11,,,18.0,138,0.0,5103.615197132616,235.9507719432555,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
780,CN,Nanjing,Line S6,2021,2026,0.0,26.313,0.62,16.26,,,13.0,117,0.0,4970.961000000041,188.91654315357584,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
781,CN,Nanning,Line 1 Phase 1,2011,2016,0.0,32.1,1.0,32.1,,,25.0,117,0.0,6028.423205596108,187.8013459687261,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
782,CN,Nanning,Line 2 Phase 1,2014,2017,0.0,21.2,1.0,21.2,,,18.0,117,0.0,4403.743739974251,207.72376131954016,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
783,CN,Shanghai,Line 12 West Extension,2022,2027,0.0,17.3,1.0,17.3,,,6.0,184,0.0,4213.570000000035,243.55895953757428,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
784,CN,Shanghai,Line 18,2016,2021,0.0,36.85,1.0,36.85,,,26.0,138,0.0,11587.856525813882,314.4601499542437,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
785,CN,Shenyang,Line 1 and 2 Phase 1,2005,2010,0.0,55.07,1.0,55.07,,,43.0,117,0.0,12055.76470250896,218.9171001000356,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
786,CN,Shenyang,Line 9 Phase 1,2012,2020,0.0,29.2,1.0,29.2,,,23.0,117,0.0,5092.643420275243,174.4055965847686,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
787,CN,Shenyang,Line 10 Phase 1,2012,2020,0.0,49.9,1.0,49.9,,,37.0,117,0.0,8419.255245472008,168.72255000945907,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
788,CN,Shenzhen,Shenhui Dapeng Branch ICR,2021,2026,1.0,39.4,1.0,39.4,,,6.0,184,0.0,5645.180000000047,143.2786802030469,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
789,CN,Shenzhen,Guangzhou-Dongguan-Shenzhen Regional Rail South Extension,2021,2026,1.0,15.15,1.0,15.15,,,3.0,184,0.0,2844.100000000024,187.72937293729527,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
790,CN,Shenzhen,Shenhui Mainline ICR,2021,2026,1.0,58.738,1.0,58.738,,,11.0,184,0.0,12368.250000000104,210.56641356532572,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
791,CN,Shenzhen,Line 10,2015,2020,0.0,29.54,1.0,29.54,,,24.0,184,0.0,7365.261072411363,249.33178985820456,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
792,CN,Shenzhen,Line 3 Phase 3 North Ext,2011,2020,0.0,9.4,0.0,0.0,,,7.0,117,0.0,1926.9921127300456,204.99916092872823,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
793,CN,Shenzhen,Line 3 Phase 3 North Ext (Phase 4),2020,2022,0.0,9.35,0.79,7.42,,,7.0,117,0.0,2698.7119424985804,288.6322933153562,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
794,CN,Shenzhen,Line 5 West Extension,2019,2024,0.0,2.88,1.0,2.88,,,3.0,138,0.0,1021.6343890446964,354.73416286274187,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
795,CN,Shenzhen,Phase 1 Expansion (Line 1 and 4),1998,2004,0.0,21.446,1.0,21.446,,,19.0,138,0.0,6475.1272727272735,301.92703873576767,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
796,CN,Suzhou,Line 5,2020,2025,0.0,44.1,0.99,43.6,,,34.0,117,0.0,7083.461999837721,160.62272108475557,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
797,CN,Suzhou,Line 2,2009,2014,0.0,26.557,0.7,18.709,,,22.0,117,0.0,5173.585076265061,194.81059894811392,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
798,CN,Tianjin,Line 13 Phase 1,2020,2025,0.0,21.2,1.0,21.2,,,17.0,,0.0,5955.460462659239,280.9179463518509,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
799,CN,Wuhan,Line 11 Phase 3 Hanchang Section,2019,2024,0.0,4.0,1.0,4.0,,,2.0,184,0.0,1909.371000000016,477.342750000004,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
800,CN,Wuhan,Line 11 Phase 3 Hanyang Section,2019,2025,0.0,2.2,1.0,2.2,,,2.0,184,0.0,932.3390000000078,423.790454545458,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
801,CN,Wuhan,Line 3 Phase 1,2012,2015,0.0,27.9,1.0,27.9,,,23.0,117,0.0,6522.571228963911,233.7839150166276,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
802,CN,Wuhu,Line 1,2016,2021,0.0,30.517,0.0,0.1,,,25.0,90,0.0,2174.9000000000183,71.26847330995898,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
803,CN,Wuhu,Line 2,2016,2021,0.0,14.94,0.09,1.3,,,11.0,90,0.0,1322.387000000011,88.51318607764465,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
804,CN,Wuxi,Line 5 Phase 1,2022,2027,0.0,25.4,1.0,25.4,,,22.0,117,0.0,5824.191000000048,229.29885826771843,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
805,CN,Xi'an,Airport Line,2019,2024,0.0,29.28,0.28,8.14,,,10.0,117,0.0,3202.130107292192,109.36236705232896,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
806,CN,Xi'an,Line 5 Phase 2,2016,2021,0.0,19.87,0.16,3.2,,,13.0,117,0.0,2399.2011541244715,120.74489955332014,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
807,CN,Xi'an,Line 3,2012,2016,0.0,38.4,0.71,27.13,,,24.0,117,0.0,5489.518706914032,142.95621632588626,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
808,CN,Xi'an,Line 9,2016,2020,0.0,25.296,1.0,25.296,,,15.0,117,0.0,3551.8158885256084,140.41017902141084,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
809,CN,Xi'an,Line 6 Phase 1 and 2,2016,2022,0.0,39.8,1.0,39.8,,,32.0,117,0.0,7290.181195899193,183.1703818065124,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
810,CN,Xi'an,Line 4,2013,2018,0.0,33.3,1.0,33.3,,,28.0,117,0.0,5760.289511097594,172.98166699992777,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
811,CN,Xi'an,Line 5 Phase 1,2014,2020,0.0,25.7,0.95,24.3,,,20.0,117,0.0,4703.105971891318,183.000232369312,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
812,CN,Xi'an,Line 1 Phase 1,2008,2013,0.0,25.36,1.0,25.36,,,19.0,117,0.0,4283.709812969777,168.9160020887136,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
813,CN,Xi'an,Line 1 Phase 2,2016,2021,0.0,6.1,1.0,6.1,,,4.0,117,0.0,1048.5104142795838,171.8869531605875,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
814,CN,Xi'an,Line 2 Phase 1,2006,2011,0.0,26.76,1.0,26.76,,,21.0,117,0.0,5190.1963897602745,193.95352727056328,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
815,CN,Xiamen,Quanzhou-Xiamen-Zhangzhou Regional Rail R1 (Zhangzhou Section),2020,2025,0.0,45.8,0.8164548367500001,37.39363152315,,,9.0,,0.0,5477.49693289698,119.5960029016808,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
816,CN,Xiamen,Line 4 (Houxi to Xiang'an Airport),2022,2027,0.0,44.78,0.5,22.48,,,10.0,117,0.0,5491.742000000046,122.63827601607964,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
817,CN,Xiamen,Quanzhou-Xiamen-Zhangzhou Regional Rail R1 (Xiamen Section),2021,2026,1.0,51.2,0.81645483675,41.8024876416,,,4.0,,0.0,7246.4800000000605,141.53281250000117,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
818,CN,Xiamen,Line 3 Phase 1,2011,2020,0.0,18.6,0.81645483675,15.18605996355,,,16.0,117,0.0,3502.5915460799065,188.31137344515625,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
819,CN,Xiamen,Line 2 Phase 1,2015,2019,0.0,25.2,1.0,25.2,,,19.0,117,0.0,4655.284940437336,184.733529382434,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
820,CN,Xiamen,Line 1 Phase 1,2011,2020,0.0,31.5,0.84,26.36,,,23.0,117,0.0,5778.142526259652,183.43309607173495,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
821,CN,Xiamen,Line 9,2021,2026,0.0,44.2,1.0,44.2,,,24.0,117,0.0,9688.39558000008,219.1944701357484,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
822,CN,Xiamen,Quanzhou-Xiamen-Zhangzhou Regional Rail R1 (Quanzhou Section),2021,2026,1.0,70.2,0.81645483675,57.31512953985,,,11.0,,0.0,6835.400000000057,97.37037037037118,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
823,CN,Zhengzhou,Line 4,2014,2020,0.0,30.1,1.0,30.1,,,24.0,117,0.0,5028.870235884465,167.072100859949,China,East Asia & Pacific,Upper middle income,12617.50499,0.47,0.53,0.49
824,CA,Vancouver,Expo Line Surrey-Langley extension,2022,2029,0.0,16.0,0.0,0.0,,,8.0,,1.0,3144.1200000000003,196.5075,Canada,North America,High income,52358.62164,0.8,0.82,0.8
825,DR,Santo Domingo,Line 1,2005,2008,0.0,14.5,0.66,9.5,,,16.0,120,0.0,2080.1662216708337,143.45973942557475,Dominican Republic,Latin America & Caribbean,Upper middle income,8476.749688,0.48,0.39,0.41
826,DR,Santo Domingo,"Line 2a, 2b",2009,2018,0.0,16.5,1.0,16.5,,,18.0,120,0.0,2846.34160949328,172.50555209050182,Dominican Republic,Latin America & Caribbean,Upper middle income,8476.749688,0.48,0.39,0.41
827,DE,Nuremberg,U3 extension to Gebersdorf,2020,2026,0.0,2.1,1.0,2.1,,,2.0,90,0.0,192.4,91.61904761904762,Germany,Europe & Central Asia,High income,51203.55447,0.84,0.83,0.86
828,SG,Singapore,Circle Line Stages 1-5,2002,2012,0.0,35.5,1.0,35.5,,,30.0,70,1.0,12127.796587280916,341.6280728811526,Singapore,East Asia & Pacific,High income,77710.06996,0.78,0.91,0.86
829,DE,Berlin,Extension to Rathaus Steglitz,1968,1974,0.0,1.5,1.0,1.5,,,2.0,100,0.0,307.95408,205.30272,Germany,Europe & Central Asia,High income,51203.55447,0.84,0.83,0.86
830,DE,Berlin,Extension to Rathaus Spandau,1978,1984,0.0,4.9,1.0,4.9,,,5.0,100,0.0,1064.06264,217.15564081632647,Germany,Europe & Central Asia,High income,51203.55447,0.84,0.83,0.86
831,DE,Munich,S-Bahn Stammstrecke,1965,1971,1.0,11.4,0.36,4.1,,,5.0,200,0.0,2476.2852,217.218,Germany,Europe & Central Asia,High income,51203.55447,0.84,0.83,0.86
832,US,Chicago,Orange Line,1987,1993,0.0,14.4,0.0,0.0,4.0,10.4,7.0,120,1.0,1036.6105585309872,71.98684434242966,United States,North America,High income,70219.47245,0.69,0.72,0.71
833,US,Philadelphia,Center City Commuter Connection,1976,1984,1.0,2.9,0.69,2.0,,,1.0,350,1.0,1085.1953883495146,374.2053063274189,United States,North America,High income,70219.47245,0.69,0.72,0.71
834,RO,Cluj-Napoca,Cluj-Napoca Line,2023,2031,0.0,21.0,1.0,21.0,,,19.0,,1.0,4446.0,211.7142857142857,Romania,Europe & Central Asia,High income,14927.11686,0.63,0.55,0.58
